iter, episode, ep_real_reward, reward, loss, epsilon 
38612, 252, 15.0, 1.0, 0.6660740375518799, 0.6904784650620532 
38849, 253, 8.0, -1.0, 0.6263943314552307, 0.6890975081319292 
38998, 254, 10.0, 0.0, 1.035654902458191, 0.6877193131156653 
39202, 255, 7.0, 1.0, 0.6410865783691406, 0.6863438744894339 
39336, 256, 14.0, 0.0, 0.9887462854385376, 0.684971186740455 
39542, 257, 15.0, 0.0, 1.1541662216186523, 0.6836012443669741 
39801, 258, 9.0, 0.0, 1.0177099704742432, 0.6822340418782402 
39949, 259, 8.0, 0.0, 1.1766785383224487, 0.6808695737944838 
40135, 260, 14.0, 0.0, 0.5192008018493652, 0.6795078346468948 
40330, 261, 8.0, 0.0, 0.5566534399986267, 0.678148818977601 
40458, 262, 9.0, 0.0, 0.6948959231376648, 0.6767925213396458 
40598, 263, 12.0, 0.0, 1.8513771295547485, 0.6754389362969666 
40755, 264, 14.0, 0.0, 1.1679495573043823, 0.6740880584243727 
40904, 265, 13.0, 1.0, 0.6708797216415405, 0.6727398823075239 
41065, 266, 8.0, 1.0, 0.6229797601699829, 0.6713944025429088 
41238, 267, 11.0, 1.0, 0.8678655028343201, 0.670051613737823 
41370, 268, 7.0, 1.0, 1.286811113357544, 0.6687115105103473 
41517, 269, 9.0, 0.0, 1.1251204013824463, 0.6673740874893266 
41664, 270, 9.0, 1.0, 0.664442241191864, 0.6660393393143479 
41865, 271, 9.0, 0.0, 1.0823506116867065, 0.6647072606357192 
42013, 272, 16.0, 0.0, 0.6545259952545166, 0.6633778461144477 
42154, 273, 14.0, 1.0, 0.5729254484176636, 0.6620510904222189 
42358, 274, 14.0, 0.0, 0.54742032289505, 0.6607269882413744 
42538, 275, 12.0, 0.0, 0.8050677180290222, 0.6594055342648917 
42694, 276, 8.0, -1.0, 0.833398163318634, 0.6580867231963619 
42857, 277, 10.0, 1.0, 0.7185726761817932, 0.6567705497499692 
43046, 278, 11.0, 1.0, 1.031690239906311, 0.6554570086504692 
43203, 279, 10.0, 0.0, 0.7175306081771851, 0.6541460946331682 
43441, 280, 9.0, 0.0, 0.7851580381393433, 0.6528378024439019 
43669, 281, 8.0, 0.0, 0.8573410511016846, 0.6515321268390141 
43844, 282, 8.0, 0.0, 0.8915146589279175, 0.6502290625853361 
44035, 283, 12.0, 0.0, 1.4104106426239014, 0.6489286044601654 
44224, 284, 12.0, 1.0, 0.7184141874313354, 0.6476307472512451 
44384, 285, 11.0, 1.0, 0.957883358001709, 0.6463354857567426 
44563, 286, 9.0, 0.0, 0.752853512763977, 0.6450428147852291 
44686, 287, 7.0, 0.0, 0.6020826101303101, 0.6437527291556586 
44840, 288, 7.0, 0.0, 0.8419573307037354, 0.6424652236973473 
44994, 289, 9.0, -1.0, 1.069274663925171, 0.6411802932499525 
45158, 290, 6.0, 0.0, 0.9580879807472229, 0.6398979326634526 
45338, 291, 11.0, 0.0, 0.7197234034538269, 0.6386181367981257 
45495, 292, 13.0, 1.0, 0.7926908731460571, 0.6373409005245295 
45643, 293, 15.0, 1.0, 0.9401524066925049, 0.6360662187234805 
45793, 294, 12.0, 1.0, 1.075587272644043, 0.6347940862860335 
45895, 295, 8.0, 1.0, 0.6595783233642578, 0.6335244981134615 
46081, 296, 11.0, 0.0, 0.637511134147644, 0.6322574491172346 
46214, 297, 9.0, -1.0, 1.1301071643829346, 0.6309929342190002 
46393, 298, 9.0, 0.0, 0.7492907047271729, 0.6297309483505622 
46547, 299, 14.0, 1.0, 1.1048249006271362, 0.6284714864538611 
46732, 300, 20.0, -1.0, 0.8356173038482666, 0.6272145434809534 
46895, 301, 9.0, 0.0, 0.956764817237854, 0.6259601143939915 
47110, 302, 19.0, 0.0, 0.5257159471511841, 0.6247081941652035 
47314, 303, 16.0, 1.0, 1.2558907270431519, 0.6234587777768731 
47506, 304, 9.0, 0.0, 0.6909035444259644, 0.6222118602213194 
47669, 305, 9.0, 0.0, 0.3737257719039917, 0.6209674365008767 
47835, 306, 15.0, 0.0, 0.6131707429885864, 0.619725501627875 
47979, 307, 9.0, -0.5, 0.5332853198051453, 0.6184860506246193 
48168, 308, 14.0, 0.0, 1.089840054512024, 0.61724907852337 
48369, 309, 8.0, -1.0, 1.3754076957702637, 0.6160145803663232 
48533, 310, 15.0, 0.0, 1.0304763317108154, 0.6147825512055906 
48685, 311, 9.0, -0.5, 0.9634433388710022, 0.6135529861031793 
48798, 312, 13.0, 0.0, 0.45685070753097534, 0.612325880130973 
49011, 313, 13.0, 0.0, 1.0854616165161133, 0.611101228370711 
49178, 314, 8.0, 1.0, 0.9770162105560303, 0.6098790259139696 
49287, 315, 8.0, 1.0, 0.6315022706985474, 0.6086592678621416 
49517, 316, 16.0, 1.0, 0.6434825658798218, 0.6074419493264174 
49767, 317, 14.0, 0.0, 1.0268244743347168, 0.6062270654277645 
49927, 318, 11.0, 1.0, 0.8955197334289551, 0.6050146112969089 
50082, 319, 7.0, 0.0, 0.6423958539962769, 0.6038045820743151 
50284, 320, 14.0, 0.0, 0.9150795936584473, 0.6025969729101665 
50453, 321, 15.0, 0.0, 1.026224970817566, 0.6013917789643461 
50610, 322, 11.0, 0.0, 0.8758716583251953, 0.6001889954064175 
50796, 323, 18.0, -1.0, 1.353048324584961, 0.5989886174156046 
51048, 324, 12.0, 0.0, 0.7821793556213379, 0.5977906401807734 
51243, 325, 10.0, 0.0, 1.0508142709732056, 0.5965950589004119 
51372, 326, 8.0, 1.0, 0.5254961252212524, 0.595401868782611 
51666, 327, 12.0, 0.0, 0.9434695243835449, 0.5942110650450458 
51816, 328, 13.0, 1.0, 1.0001745223999023, 0.5930226429149558 
52029, 329, 12.0, 0.0, 0.9014967679977417, 0.5918365976291259 
52171, 330, 10.0, 1.0, 1.0366369485855103, 0.5906529244338676 
52368, 331, 15.0, 0.0, 0.7448014616966248, 0.5894716185849999 
52598, 332, 18.0, 1.0, 0.5710890293121338, 0.5882926753478298 
52783, 333, 14.0, 0.0, 0.8063646554946899, 0.5871160899971342 
52947, 334, 13.0, 0.0, 0.6548899412155151, 0.5859418578171399 
53112, 335, 11.0, 0.0, 1.1444690227508545, 0.5847699741015057 
53274, 336, 14.0, 1.0, 0.7501947283744812, 0.5836004341533026 
53492, 337, 21.0, 0.0, 0.6718736886978149, 0.5824332332849961 
53734, 338, 16.0, 1.0, 0.7514514327049255, 0.5812683668184261 
53908, 339, 9.0, 0.0, 1.0870134830474854, 0.5801058300847892 
54118, 340, 13.0, 0.0, 0.9845395088195801, 0.5789456184246197 
54274, 341, 13.0, 0.0, 0.8681697845458984, 0.5777877271877704 
54443, 342, 14.0, 0.0, 1.3439297676086426, 0.5766321517333949 
54595, 343, 7.0, 0.0, 0.9766197204589844, 0.5754788874299281 
54784, 344, 11.0, 1.0, 1.116830587387085, 0.5743279296550683 
54915, 345, 12.0, 0.0, 0.9895607829093933, 0.5731792737957582 
55131, 346, 13.0, -1.0, 1.0749293565750122, 0.5720329152481667 
55374, 347, 20.0, 0.0, 1.627507209777832, 0.5708888494176704 
55508, 348, 9.0, 0.0, 1.3469947576522827, 0.569747071718835 
55671, 349, 11.0, 1.0, 1.2485864162445068, 0.5686075775753973 
55834, 350, 9.0, 1.0, 0.824913501739502, 0.5674703624202465 
55996, 351, 9.0, 0.0, 1.6701112985610962, 0.5663354216954061 
56208, 352, 11.0, 0.0, 0.9322892427444458, 0.5652027508520152 
56393, 353, 19.0, 0.0, 0.6723796725273132, 0.5640723453503111 
56746, 354, 27.0, 0.0, 1.166414499282837, 0.5629442006596105 
56991, 355, 15.0, -1.0, 0.7578917741775513, 0.5618183122582913 
57171, 356, 13.0, 0.0, 1.2109485864639282, 0.5606946756337747 
57363, 357, 12.0, 0.0, 0.9344367980957031, 0.5595732862825071 
57491, 358, 8.0, 0.0, 0.6727970838546753, 0.5584541397099421 
57644, 359, 8.0, 0.0, 0.5079237818717957, 0.5573372314305222 
57759, 360, 10.0, 1.0, 0.6008357405662537, 0.5562225569676611 
57981, 361, 10.0, 0.0, 1.0045617818832397, 0.5551101118537257 
58132, 362, 10.0, 1.0, 1.0114644765853882, 0.5539998916300183 
58332, 363, 11.0, 0.0, 0.7963882088661194, 0.5528918918467582 
58482, 364, 14.0, 0.0, 0.5959474444389343, 0.5517861080630647 
58645, 365, 11.0, 0.0, 0.5325239300727844, 0.5506825358469386 
58756, 366, 9.0, 1.0, 1.1439826488494873, 0.5495811707752447 
58916, 367, 9.0, 0.0, 0.8476682901382446, 0.5484820084336942 
59070, 368, 11.0, 0.0, 0.9822167158126831, 0.5473850444168268 
59257, 369, 22.0, 1.0, 1.1071758270263672, 0.5462902743279932 
59497, 370, 17.0, 0.0, 0.572888195514679, 0.5451976937793371 
59660, 371, 10.0, 1.0, 1.2050319910049438, 0.5441072983917784 
59859, 372, 12.0, 1.0, 0.7311691045761108, 0.5430190837949949 
60015, 373, 6.0, 0.0, 1.0351159572601318, 0.5419330456274049 
60146, 374, 14.0, 0.0, 0.6743290424346924, 0.5408491795361501 
60315, 375, 10.0, 0.0, 1.4020335674285889, 0.5397674811770777 
60465, 376, 11.0, 0.0, 0.7212761044502258, 0.5386879462147236 
60552, 377, 8.0, 1.0, 0.9604157209396362, 0.5376105703222942 
60713, 378, 9.0, 1.0, 0.9654719829559326, 0.5365353491816496 
60919, 379, 10.0, 1.0, 0.969314455986023, 0.5354622784832863 
61134, 380, 15.0, 0.0, 0.7479883432388306, 0.5343913539263198 
61272, 381, 10.0, 1.0, 0.9681574702262878, 0.5333225712184672 
61476, 382, 15.0, 0.0, 0.9439171552658081, 0.5322559260760302 
61653, 383, 16.0, 1.0, 1.4154248237609863, 0.5311914142238782 
61817, 384, 11.0, 0.0, 0.9812646508216858, 0.5301290313954304 
62054, 385, 14.0, 0.0, 1.0488065481185913, 0.5290687733326396 
62237, 386, 11.0, -1.0, 0.9597030282020569, 0.5280106357859743 
62503, 387, 25.0, 1.0, 0.9015651345252991, 0.5269546145144024 
62650, 388, 15.0, 1.0, 1.1234381198883057, 0.5259007052853736 
62803, 389, 15.0, 1.0, 1.0794751644134521, 0.5248489038748029 
63006, 390, 14.0, 1.0, 1.2434409856796265, 0.5237992060670532 
63206, 391, 20.0, 1.0, 0.9563643336296082, 0.5227516076549191 
63426, 392, 13.0, -1.0, 1.234081745147705, 0.5217061044396093 
63632, 393, 20.0, 0.0, 0.7533247470855713, 0.52066269223073 
63792, 394, 10.0, 0.0, 0.46813100576400757, 0.5196213668462686 
64027, 395, 27.0, 0.0, 0.80522620677948, 0.5185821241125761 
64188, 396, 11.0, 0.0, 0.8148946762084961, 0.5175449598643509 
64387, 397, 13.0, 1.0, 1.2041493654251099, 0.5165098699446222 
64657, 398, 25.0, 0.0, 1.046458125114441, 0.515476850204733 
64820, 399, 10.0, 0.0, 0.9799950122833252, 0.5144458965043235 
