iter, episode, ep_real_reward, reward, loss, epsilon 
47618, 303, 32.0, 1.0, 0.21900765597820282, 0.05 
47843, 304, 84.0, 1.0, 0.21416118741035461, 0.05 
47992, 305, 27.0, 0.0, 0.14604803919792175, 0.05 
48159, 306, 29.0, 1.0, 0.20712921023368835, 0.05 
48348, 307, 32.0, 0.0, 0.1994723081588745, 0.05 
48525, 308, 38.0, 1.0, 0.3121277391910553, 0.05 
48679, 309, 27.0, 1.0, 0.14942777156829834, 0.05 
48843, 310, 26.0, 1.0, 0.10765445232391357, 0.05 
49034, 311, 27.0, 0.0, 0.1076691746711731, 0.05 
49191, 312, 27.0, 0.0, 0.10088139772415161, 0.05 
49382, 313, 28.0, 1.0, 0.2172301709651947, 0.05 
49615, 314, 41.0, 0.0, 0.3365899622440338, 0.05 
49760, 315, 26.0, 1.0, 0.4171748161315918, 0.05 
49966, 316, 26.0, 1.0, 0.3013744652271271, 0.05 
50161, 317, 34.0, 0.0, 0.3125206530094147, 0.05 
50290, 318, 20.0, 1.0, 0.22460602223873138, 0.05 
50474, 319, 35.0, 0.0, 0.2598198354244232, 0.05 
50620, 320, 27.0, 1.0, 0.368853360414505, 0.05 
50782, 321, 32.0, 1.0, 0.10735784471035004, 0.05 
50931, 322, 24.0, 1.0, 0.35921710729599, 0.05 
51083, 323, 23.0, 1.0, 0.14500735700130463, 0.05 
51236, 324, 27.0, 0.0, 0.43717941641807556, 0.05 
51468, 325, 34.0, -1.0, 0.15411199629306793, 0.05 
51612, 326, 24.0, 0.0, 0.24476739764213562, 0.05 
51776, 327, 26.0, 1.0, 0.05728904902935028, 0.05 
51928, 328, 18.0, 0.0, 0.30134642124176025, 0.05 
52115, 329, 33.0, 0.0, 0.20731452107429504, 0.05 
52291, 330, 26.0, 1.0, 0.14289245009422302, 0.05 
52504, 331, 37.0, 1.0, 0.374487042427063, 0.05 
52695, 332, 32.0, 1.0, 0.21714480221271515, 0.05 
52931, 333, 37.0, 1.0, 0.21295037865638733, 0.05 
53108, 334, 29.0, 1.0, 0.1853189766407013, 0.05 
53298, 335, 31.0, 1.0, 0.300941526889801, 0.05 
53518, 336, 42.0, 1.0, 0.1876201033592224, 0.05 
53739, 337, 34.0, 1.0, 0.20862920582294464, 0.05 
53952, 338, 37.0, 0.0, 0.16965335607528687, 0.05 
54146, 339, 32.0, 1.0, 0.29253655672073364, 0.05 
54386, 340, 43.0, 1.0, 0.15463203191757202, 0.05 
54618, 341, 40.0, 1.0, 0.18707117438316345, 0.05 
54839, 342, 39.0, 0.0, 0.2577057182788849, 0.05 
55070, 343, 32.0, 1.0, 0.34116190671920776, 0.05 
55249, 344, 38.0, 0.0, 0.2296779602766037, 0.05 
55446, 345, 34.0, 1.0, 0.1739407181739807, 0.05 
55591, 346, 20.0, 0.0, 0.188890740275383, 0.05 
55766, 347, 33.0, 1.0, 0.29464858770370483, 0.05 
55930, 348, 26.0, 1.0, 0.6210595965385437, 0.05 
56142, 349, 41.0, 1.0, 0.39900073409080505, 0.05 
56318, 350, 32.0, 1.0, 0.1408585011959076, 0.05 
56443, 351, 19.0, 1.0, 0.16493305563926697, 0.05 
56580, 352, 27.0, 1.0, 0.1896873116493225, 0.05 
56811, 353, 34.0, 1.0, 0.42418766021728516, 0.05 
57026, 354, 38.0, 1.0, 0.14783743023872375, 0.05 
57260, 355, 37.0, 0.0, 0.26238203048706055, 0.05 
57441, 356, 35.0, 1.0, 0.1752682477235794, 0.05 
57655, 357, 39.0, 0.0, 0.36329489946365356, 0.05 
57865, 358, 37.0, 1.0, 0.29306626319885254, 0.05 
57985, 359, 19.0, 0.0, 0.3811962604522705, 0.05 
58181, 360, 32.0, 1.0, 0.1306098848581314, 0.05 
58302, 361, 14.0, -1.0, 0.08052726835012436, 0.05 
58456, 362, 24.0, -1.0, 0.22455571591854095, 0.05 
58560, 363, 20.0, 1.0, 0.08399856090545654, 0.05 
58758, 364, 32.0, 0.0, 0.2145240157842636, 0.05 
58897, 365, 23.0, 1.0, 0.24511247873306274, 0.05 
59078, 366, 36.0, 0.0, 0.4853487014770508, 0.05 
59268, 367, 36.0, 1.0, 0.18763300776481628, 0.05 
59475, 368, 39.0, 1.0, 0.20043785870075226, 0.05 
59657, 369, 33.0, 1.0, 0.3279131054878235, 0.05 
59870, 370, 41.0, 1.0, 0.20049555599689484, 0.05 
60071, 371, 40.0, 1.0, 0.20032037794589996, 0.05 
60260, 372, 30.0, 1.0, 0.31208086013793945, 0.05 
60418, 373, 24.0, 1.0, 0.2482515275478363, 0.05 
60633, 374, 36.0, 1.0, 0.216309055685997, 0.05 
60843, 375, 39.0, 1.0, 0.20458929240703583, 0.05 
61051, 376, 40.0, 1.0, 0.18522225320339203, 0.05 
61250, 377, 37.0, 1.0, 0.1897365152835846, 0.05 
61449, 378, 33.0, 1.0, 0.3236754536628723, 0.05 
61576, 379, 24.0, 1.0, 0.17030000686645508, 0.05 
61744, 380, 26.0, 1.0, 0.3181896507740021, 0.05 
61970, 381, 33.0, 0.0, 0.33088114857673645, 0.05 
62134, 382, 28.0, 1.0, 0.37444543838500977, 0.05 
62294, 383, 26.0, 1.0, 0.3650139272212982, 0.05 
62486, 384, 30.0, 0.0, 0.25834736227989197, 0.05 
62666, 385, 34.0, 1.0, 0.10674136877059937, 0.05 
62824, 386, 29.0, 0.0, 0.316872239112854, 0.05 
63008, 387, 35.0, 1.0, 0.09811282157897949, 0.05 
63242, 388, 40.0, 1.0, 0.4532968997955322, 0.05 
63421, 389, 31.0, 1.0, 0.1043853908777237, 0.05 
63659, 390, 39.0, 1.0, 0.3150619864463806, 0.05 
63824, 391, 29.0, 1.0, 0.32530879974365234, 0.05 
63981, 392, 26.0, 1.0, 0.18439790606498718, 0.05 
64176, 393, 35.0, 1.0, 0.13802200555801392, 0.05 
64333, 394, 28.0, 1.0, 0.31985267996788025, 0.05 
64518, 395, 30.0, 0.0, 0.06057417765259743, 0.05 
64735, 396, 40.0, 1.0, 0.28817611932754517, 0.05 
64920, 397, 32.0, 0.0, 0.26941779255867004, 0.05 
65150, 398, 42.0, 1.0, 0.21734049916267395, 0.05 
65345, 399, 28.0, 1.0, 0.15547753870487213, 0.05 
65508, 400, 25.0, 1.0, 0.18601451814174652, 0.05 
65670, 401, 27.0, -1.0, 0.23437978327274323, 0.05 
65875, 402, 35.0, 1.0, 0.12535980343818665, 0.05 
66087, 403, 36.0, 1.0, 0.26449882984161377, 0.05 
66279, 404, 35.0, 1.0, 0.3187764585018158, 0.05 
66460, 405, 32.0, 1.0, 0.24047665297985077, 0.05 
66691, 406, 37.0, 1.0, 0.19768528640270233, 0.05 
66849, 407, 23.0, 1.0, 0.23272398114204407, 0.05 
67017, 408, 30.0, 0.0, 0.43172550201416016, 0.05 
67238, 409, 43.0, 1.0, 0.1712304651737213, 0.05 
67357, 410, 19.0, 1.0, 0.5622153282165527, 0.05 
67591, 411, 88.0, 1.0, 0.42680537700653076, 0.05 
67822, 412, 41.0, 1.0, 0.09544288367033005, 0.05 
67980, 413, 22.0, 0.0, 0.327682226896286, 0.05 
68157, 414, 32.0, 1.0, 0.24894006550312042, 0.05 
68319, 415, 26.0, 1.0, 0.3679232597351074, 0.05 
68517, 416, 32.0, 1.0, 0.29234522581100464, 0.05 
68725, 417, 39.0, 1.0, 0.05978722870349884, 0.05 
68879, 418, 24.0, 0.0, 0.30073508620262146, 0.05 
69041, 419, 24.0, 1.0, 0.4644879698753357, 0.05 
69234, 420, 38.0, 0.0, 0.3124536871910095, 0.05 
69443, 421, 39.0, 1.0, 0.12412694096565247, 0.05 
69657, 422, 35.0, 1.0, 0.23717893660068512, 0.05 
69841, 423, 25.0, 1.0, 0.3592877984046936, 0.05 
70044, 424, 36.0, -1.0, 0.12090852856636047, 0.05 
70258, 425, 37.0, 0.0, 0.14112280309200287, 0.05 
70444, 426, 33.0, 0.0, 0.1981348991394043, 0.05 
70568, 427, 15.0, 1.0, 0.18120495975017548, 0.05 
70791, 428, 39.0, 1.0, 0.4685969948768616, 0.05 
70950, 429, 27.0, -0.5, 0.31408289074897766, 0.05 
71099, 430, 28.0, 1.0, 0.14665424823760986, 0.05 
71302, 431, 35.0, 1.0, 0.31947779655456543, 0.05 
71494, 432, 32.0, 0.0, 0.22607843577861786, 0.05 
71619, 433, 19.0, 0.0, 0.2351461946964264, 0.05 
71789, 434, 27.0, 1.0, 0.25026530027389526, 0.05 
71970, 435, 34.0, 1.0, 0.17668269574642181, 0.05 
72124, 436, 27.0, -1.0, 0.2856680154800415, 0.05 
72358, 437, 33.0, -1.0, 0.1405850350856781, 0.05 
72541, 438, 29.0, 1.0, 0.3050153851509094, 0.05 
72724, 439, 31.0, 0.0, 0.27203088998794556, 0.05 
72934, 440, 39.0, 1.0, 0.1819685995578766, 0.05 
73142, 441, 39.0, 1.0, 0.1493307501077652, 0.05 
73302, 442, 21.0, 0.0, 0.15857109427452087, 0.05 
73498, 443, 33.0, 1.0, 0.19670821726322174, 0.05 
73720, 444, 43.0, 1.0, 0.27478817105293274, 0.05 
73932, 445, 29.0, 1.0, 0.3542252779006958, 0.05 
74194, 446, 39.0, 1.0, 0.3161558508872986, 0.05 
